ymd,open,high,low,close,volume,change_rate,trading_value,trading_value_institution,trading_value_other_corporation,trading_value_individual,trading_value_foreign,volume_institution,volume_other_corporation,volume_individual,volume_foreign,sma_5,ema_5,sma_20,ema_20,sma_60,ema_60,sma_120,ema_120,sma_240,ema_240,sma_480,ema_480,RSI,macd,macd_signal,macd_hist,bb_upper,bb_middle,bb_lower,stoch_k,stoch_d,obv,mfi,fib_0,fib_23.6,fib_38.2,fib_50,fib_61.8,fib_100,tenkan_sen,kijun_sen,senkou_span_a,senkou_span_b,chikou_span,cci,vwap,atr,adx,pivot,r1,s1,r2,s2,avg_volume_5,avg_trading_value_5
2025-03-17,6250.0,6260.0,6140.0,6190.0,66677.0,0.16181229773462785,412.73063,13731870,0,-30630545,16898675,2239,0,-4951,2712,6190.0,6196.608134653298,6237.0,6219.355559437196,6273.833333333333,6357.399359601141,6767.75,6747.01647103826,7588.0,7417.417892471358,8649.8125,8412.46137132586,47.2297693509318,-10.581377186234931,-5.685297535113529,-4.896079651121402,6362.554768925756,6237.0,6111.445231074244,26.26262626262623,28.956228956228923,2165836.0,38.53902003227728,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,6235.0,6215.0,6245.0,6455.0,6150.0,-59.546925566342004,8996.4732064788,123.77561888605963,13.248337913273831,6196.666666666667,6253.333333333334,6133.333333333334,6316.666666666667,6076.666666666667,44433.8,274.900058
2025-03-18,6190.0,6240.0,6160.0,6210.0,38690.0,0.32310177705977383,240.2649,777835,0,45462015,-46239850,126,0,7356,-7482,6192.0,6201.072089768865,6237.0,6218.46455377651,6271.666666666667,6352.56659371258,6755.166666666667,6738.140165731842,7574.833333333333,7407.39782697367,8645.729166666666,8403.303527786044,48.76453011482598,-10.187236468450465,-6.585685321780916,-3.6015511466695482,6362.554768925756,6237.0,6111.445231074244,31.313131313131283,28.956228956228923,2204526.0,44.75380598681749,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,6235.0,6215.0,6225.0,6420.0,6200.0,-44.7403462050594,8994.071169671348,120.64878896562679,12.771290792139725,6203.333333333333,6246.666666666666,6166.666666666666,6283.333333333333,6123.333333333333,42744.6,264.50439800000004
2025-03-19,6230.0,6240.0,6050.0,6170.0,36616.0,-0.644122383252818,225.92072,-4464840,6186390,629870,-2351420,-720,1000,90,-370,6182.0,6190.714726512577,6237.5,6213.848881988271,6267.5,6346.58080375479,6742.166666666667,6728.74941919082,7560.916666666667,7397.128965339034,8641.4375,8394.017442431425,45.88989056368939,-12.953226088779047,-7.859193475180542,-5.094032613598505,6361.898553046247,6237.5,6113.101446953753,33.033033033033,30.202930202930172,2167910.0,34.67236041832048,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,6200.0,6215.0,6212.5,6375.0,6220.0,-103.20178704393142,8991.769100178019,125.60244689665345,12.520074649799527,6153.333333333333,6256.666666666666,6066.666666666666,6343.333333333333,5963.333333333333,45034.2,278.37955
2025-03-20,6170.0,6190.0,6100.0,6130.0,39339.0,-0.6482982171799028,241.14807,-251380,0,136279165,-136027785,-41,0,22231,-22190,6176.0,6170.476484341718,6232.0,6205.863274179865,6263.166666666667,6339.479793795617,6727.75,6718.852734576096,7546.708333333333,7386.613372265681,8636.958333333334,8384.603648492,43.1505242396678,-18.163580052412726,-9.92007079062698,-8.243509261785746,6364.905981806689,6232.0,6099.094018193311,31.534173469657304,31.960112605273864,2128571.0,36.514212340924715,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,6180.0,6215.0,6212.5,6375.0,6220.0,-113.0027548209356,8989.265011993935,123.05941497546392,12.286802517626485,6140.0,6180.0,6090.0,6230.0,6050.0,41698.6,257.59622
2025-03-21,6130.0,6140.0,6050.0,6090.0,43308.0,-0.6525285481239804,263.74572,244305,0,24887840,-25132145,45,0,4081,-4126,6158.0,6143.650989561145,6224.5,6194.828676638926,6257.833333333333,6331.30012842527,6712.166666666667,6708.458474500458,7532.333333333333,7375.853095317419,8632.375,8375.062676980599,40.54409812587805,-25.229657031870374,-12.98198803887566,-12.247668992994715,6370.98890742988,6224.5,6078.01109257012,23.714036617262384,29.42708103998423,2085263.0,37.965459671743176,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,6180.0,6215.0,6212.5,6345.0,6200.0,-154.4117647058826,8986.474848817626,120.69802819150222,12.540732146146174,6093.333333333333,6136.666666666666,6046.666666666666,6183.333333333333,6003.333333333333,44926.0,276.76200800000004
2025-03-24,6100.0,6150.0,6070.0,6120.0,22901.0,0.49261083743842365,140.15412,978090,0,-15874220,14896130,160,0,-2589,2429,6144.0,6135.767326374097,6217.5,6187.702136006647,6252.0,6324.372255362146,6696.916666666667,6698.731888145078,7518.0,7365.431077928893,8627.8125,8365.686116993153,43.30984805297217,-28.085077377235393,-16.002605906547608,-12.082471470687786,6369.799047928738,6217.5,6065.200952071262,20.43010752688168,25.226105871267123,2108164.0,43.78130543313641,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,6180.0,6235.0,6212.5,6345.0,6270.0,-116.99530516431933,8985.0168566587,117.79102617782348,12.649140792938223,6113.333333333333,6156.666666666666,6076.666666666666,6193.333333333333,6033.333333333333,36170.8,222.246706
2025-03-25,6090.0,6240.0,6090.0,6160.0,34584.0,0.6535947712418301,213.03744,-2672510,404870,-45233790,47501430,-427,66,-7365,7726,6134.0,6143.844884249398,6212.5,6185.063837339348,6248.5,6318.983001087977,6682.416666666667,6689.827228836895,7503.916666666667,7355.427500518695,8623.354166666666,8356.514864947443,46.859356143614164,-26.811289016741284,-18.164342528586342,-8.646946488154942,6365.454241523405,6212.5,6059.545758476595,23.655913978494585,22.60001937421288,2142748.0,41.88873487219438,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,6175.0,6235.0,6215.0,6345.0,6280.0,-41.31944444444406,8982.848576424189,120.09166716512179,11.799250216754004,6163.333333333333,6236.666666666666,6086.666666666666,6313.333333333333,6013.333333333333,35349.6,216.801214
2025-03-26,6170.0,6210.0,6100.0,6130.0,25512.0,-0.487012987012987,156.38856,-3994500,0,5631385,-1636885,-653,0,910,-257,6126.0,6139.229922832932,6208.0,6179.819662354648,6245.833333333333,6312.786837117879,6668.583333333333,6680.573886211492,7490.041666666667,7345.257977692813,8618.5,8347.257006881133,44.6036778190041,-27.900927321005838,-20.11165948707024,-7.789267833935597,6365.047763435205,6208.0,6050.952236564795,28.24372759856627,24.109916367980844,2117236.0,37.456369230658986,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,6155.0,6235.0,6227.5,6345.0,6270.0,-56.91056910569061,8981.234230701324,119.37083379618453,11.01006611029723,6146.666666666667,6193.333333333334,6083.333333333334,6256.666666666667,6036.666666666667,33128.8,202.89478200000002
2025-03-27,6130.0,6200.0,6110.0,6150.0,29793.0,0.3262642740619902,183.22695,-3372260,0,-18813745,22186005,-548,0,-3053,3601,6130.0,6142.819948555288,6195.5,6176.9796945113485,6242.833333333333,6307.449563769752,6655.583333333333,6671.804069910476,7476.083333333333,7335.338824350964,8613.270833333334,8338.120803110318,46.45422219993776,-26.841231663994222,-21.457573922455037,-5.383657741539185,6327.17763667381,6195.5,6063.82236332619,33.53735869864898,28.479000091903277,2147029.0,42.682482872144924,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,6155.0,6235.0,6222.5,6345.0,6290.0,-34.31372549019666,8979.364511195392,117.27291709645706,10.277252297158794,6153.333333333333,6196.666666666666,6106.666666666666,6243.333333333333,6063.333333333333,31219.6,191.310558
2025-03-28,6070.0,6140.0,6040.0,6060.0,44160.0,-1.4634146341463417,267.6096,2570880,0,97283340,-99854220,423,0,16028,-16451,6124.0,6115.213299036858,6182.5,6165.838771224553,6236.166666666667,6299.336463318285,6640.666666666667,6661.691605945013,7462.166666666667,7324.755099667554,8607.916666666666,8328.64836733855,39.981655397083124,-32.884589976432835,-23.742977133250598,-9.141612843182237,6313.782138922246,6182.5,6051.217861077754,24.178537511870804,28.65320793636202,2102869.0,40.70252975197122,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,6140.0,6230.0,6225.0,6340.0,6300.0,-156.17715617715749,8976.509690014876,116.7534230181387,10.295559415333516,6080.0,6120.0,6020.0,6180.0,5980.0,31390.0,192.083334
2025-03-31,6000.0,6120.0,5940.0,5990.0,49448.0,-1.155115511551155,296.19352,2734520,15756470,59330395,-77821385,456,2634,9937,-13027,6098.0,6073.475532691239,6171.5,6149.092221584119,6229.833333333333,6289.194284193095,6625.5,6650.589265350881,7447.541666666667,7313.678293861184,8602.458333333334,8318.924257703047,35.80322036455232,-42.828707287017096,-27.560123164003898,-15.268584123013198,6326.454832128592,6171.5,6016.545167871408,19.79415312748642,25.836683112668737,2053421.0,40.62818879897195,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,6090.0,6180.0,6230.0,6315.0,6220.0,-206.03632478632727,8973.243067944784,121.27103565970023,11.251849779990811,6016.666666666667,6093.333333333334,5913.333333333334,6196.666666666667,5836.666666666667,36699.4,223.291214
2025-04-01,5960.0,6080.0,5960.0,6040.0,16821.0,0.8347245409015025,101.59884,1152620,0,-33903040,32750420,197,0,-5638,5441,6074.0,6062.31702179416,6167.0,6138.702486195156,6227.0,6281.023979793322,6611.166666666667,6640.4968807996265,7433.75,7303.108349513788,8597.3125,8309.448481163741,40.580070967542184,-46.143001962978815,-31.276698923798882,-14.866303039179932,6331.450600485374,6167.0,6002.549399514626,16.23289956623286,20.06853006853003,2070242.0,39.61245974660526,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,6090.0,6180.0,6222.5,6315.0,6280.0,-148.63701578192408,8972.15206848865,121.18024739829308,12.13983369002973,6026.666666666667,6093.333333333334,5973.333333333334,6146.666666666667,5906.666666666667,33146.8,201.003494
2025-04-02,6040.0,6090.0,5970.0,6000.0,22492.0,-0.6622516556291391,134.952,-358790,0,45250955,-44892165,-60,0,7530,-7470,6048.0,6041.5446811961065,6151.5,6125.4927256051415,6222.0,6271.810078816492,6597.833333333333,6629.910155497153,7420.25,7292.2941723394,8591.8125,8299.845784776366,38.13534192835763,-51.40470859556444,-35.302300858151995,-16.10240773741245,6317.545174576077,6151.5,5985.454825423923,20.013763763763723,18.680272152494336,2047750.0,42.359280591000434,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,6090.0,6180.0,6202.5,6315.0,6300.0,-125.94017094017272,8970.674635359386,121.09594401270071,12.816315552083745,6020.0,6070.0,5950.0,6140.0,5900.0,32542.8,196.71618199999998
2025-04-03,5980.0,6080.0,5910.0,6010.0,27400.0,0.16666666666666669,164.674,549700,25851340,-5754240,-20646800,97,4286,-942,-3441,6020.0,6031.029787464071,6137.0,6114.4934184046515,6217.166666666667,6263.226141806115,6584.333333333333,6619.663706645961,7407.041666666667,7281.652726925795,8586.25,8290.324596482078,39.1227521788523,-54.14359887926457,-39.07056046237451,-15.073038416890064,6299.246725698857,6137.0,5974.753274301143,25.033068783068742,20.426577371021775,2075150.0,42.40695231899612,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,6075.0,6165.0,6182.5,6315.0,6400.0,-122.77842452464137,8968.882845538357,124.58909086893638,13.991624387756719,6000.0,6090.0,5920.0,6170.0,5830.0,32064.2,193.005592
2025-04-04,6050.0,6100.0,5910.0,6010.0,66624.0,0.0,400.41024,13220365,502350,30709205,-44431920,2211,85,5082,-7378,6010.0,6024.019858309381,6123.0,6104.541664270875,6211.833333333333,6254.923645353456,6570.0,6609.586620585696,7394.416666666667,7271.099592262511,8580.708333333334,8280.842997328307,39.1227521788523,-55.672432020291126,-42.39093477395783,-13.281497246333295,6278.190205876531,6123.0,5967.809794123469,25.874819624819583,23.640550723884015,2075150.0,42.16021588315771,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,6075.0,6165.0,6215.0,6315.0,6400.0,-98.25970548862126,8964.535084421494,129.26129866401234,14.77006009327908,6006.666666666667,6103.333333333334,5913.333333333334,6196.666666666667,5816.666666666667,36557.0,219.56571999999997
2025-04-07,5990.0,5990.0,5740.0,5750.0,73155.0,-4.326123128119801,420.64125,3410,17142850,95397140,-112543400,5,2955,16346,-19306,5962.0,5932.679905539587,6098.5,6070.775791483173,6198.333333333333,6238.36877173531,6553.916666666667,6595.37857727023,7381.166666666667,7258.476359131701,8574.416666666666,8270.319741622161,26.411451364664956,-76.97653283425461,-49.30805438601719,-27.668478448237423,6314.766039867567,6098.5,5882.233960132433,20.29148629148625,23.733124899791523,2001995.0,32.260854378896624,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,5975.0,6050.0,6225.0,6315.0,6300.0,-221.69959234869984,8959.356998593374,139.3140630451543,16.763162927056946,5826.666666666667,5913.333333333334,5663.333333333334,6076.666666666667,5576.666666666667,41298.4,244.455266
2025-04-08,5790.0,5930.0,5780.0,5830.0,42701.0,1.391304347826087,248.94683,-2486650,14103780,-47611980,35994850,-424,2400,-8078,6102,5920.0,5898.453270359724,6080.0,6047.844763722871,6186.666666666667,6224.979631678414,6538.25,6582.727691695516,7368.208333333333,7246.621783537247,8568.4375,8260.172881989636,33.56406805517294,-86.40878808355137,-56.72820112552402,-29.680586958027348,6320.333102172797,6080.0,5839.666897827203,16.76767676767673,20.977994227994188,2044696.0,39.71931698285412,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,5970.0,6050.0,6227.5,6315.0,6270.0,-161.62790697674518,8956.417372721678,142.22020139907187,18.613901272707825,5846.666666666667,5913.333333333334,5763.333333333334,5996.666666666667,5696.666666666667,46474.4,273.924864
2025-04-09,5770.0,5840.0,5600.0,5720.0,57648.0,-1.8867924528301887,329.74656,8723620,4186140,27428905,-40338665,1529,735,4653,-6917,5864.0,5838.968846906483,6055.0,6016.621452892121,6173.333333333333,6208.422922443056,6521.5,6568.467729849309,7355.291666666667,7233.952723092954,8562.479166666666,8249.610832584274,29.34109412531439,-101.58894489614977,-65.70034987964917,-35.8885950165006,6332.956831180671,6055.0,5777.043168819329,12.916666666666627,16.658609908609872,1987048.0,38.66729691079706,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,5870.0,5980.0,6222.5,6320.0,6260.0,-203.75586854460252,8952.318190205086,149.2044727277096,21.2548100696629,5720.0,5840.0,5600.0,5960.0,5480.0,53505.6,312.883776
2025-04-10,5840.0,5910.0,5810.0,5860.0,32303.0,2.4475524475524475,189.29558,-969040,11694580,-80123085,69397545,-163,1992,-13620,11791,5834.0,5845.979231270989,6040.0,6001.705124045252,6162.0,6196.999220067874,6505.583333333333,6556.757519438576,7343.041666666667,7222.550625805876,8556.833333333334,8239.674820806376,39.73398396657709,-101.1564302063498,-72.79156594498929,-28.36486426136051,6325.9370560105845,6040.0,5754.0629439894155,25.79166666666663,18.49200336700333,2019351.0,45.36769959552119,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,5860.0,5980.0,6222.5,6320.0,6330.0,-87.27506426735208,8950.125044939858,152.1184389614446,22.74905293691511,5860.0,5910.0,5810.0,5960.0,5760.0,54486.2,317.80809200000004
2025-04-11,5810.0,5950.0,5800.0,5940.0,19732.0,1.3651877133105803,117.20808,1184745,0,-56145365,54960620,200,0,-9493,9293,5820.0,5877.3194875139925,6028.0,5995.828445564752,6151.666666666667,6188.573016131223,6489.166666666667,6546.563180274302,7332.0,7211.907052147736,8551.520833333334,8230.112763339406,44.7361403325259,-93.28301920771628,-76.88985659753469,-16.39316261018159,6309.5386296762845,6028.0,5746.4613703237155,37.499999999999964,25.402777777777743,2039083.0,44.96795290879078,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,5850.0,5975.0,6222.5,6320.0,6480.0,-52.69051321928408,8948.821554337566,151.96712189277,23.624970298460802,5896.666666666667,5993.333333333334,5843.333333333334,6046.666666666667,5746.666666666667,45107.8,261.16765999999996
2025-04-14,5940.0,6010.0,5910.0,6010.0,21669.0,1.1784511784511784,130.23069,987220,21887550,-21882620,-992150,164,3650,-3655,-159,5872.0,5921.546325009328,6019.0,5997.178117415728,6144.666666666667,6182.718163143314,6472.5,6537.694367377206,7322.041666666667,7201.932719764767,8546.4375,8220.881525238203,48.74493922662991,-80.46729242294441,-77.60534376261663,-2.8619486603277835,6290.580558950746,6019.0,5747.419441049254,53.65437158469942,38.98201275045534,2060752.0,43.50586624513543,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,5850.0,5955.0,6222.5,6320.0,6370.0,4.611016467916867,8947.424678294161,148.255184614715,23.712592516575974,5976.666666666667,6043.333333333334,5943.333333333334,6076.666666666667,5876.666666666667,34810.6,203.08554800000002
2025-04-15,6040.0,6080.0,6000.0,6060.0,31599.0,0.8319467554076538,191.48994,2597690,12658680,-57348770,42092400,430,2100,-9501,6971,5918.0,5967.697550006219,6011.5,6003.161153852325,6138.833333333333,6178.694616810746,6456.666666666667,6529.798592709814,7312.458333333333,7192.456099683732,8541.625,8211.896570871308,51.45378972659048,-65.5208706693711,-75.18844914396752,9.66757847459641,6269.513565534838,6011.5,5753.486434465162,65.6682604735883,52.2742106860959,2092351.0,49.04118521180474,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,5850.0,5955.0,6222.5,6320.0,6400.0,59.15020945541655,8945.424683502197,143.37981428509252,23.02359727898241,6046.666666666667,6093.333333333334,6013.333333333334,6126.666666666667,5966.666666666667,32590.2,191.59417000000002
2025-04-16,6070.0,6120.0,6010.0,6030.0,33035.0,-0.49504950495049505,199.20105,-1475910,3653830,15049315,-17227235,-237,600,2481,-2844,5980.0,5988.465033337479,6004.5,6005.717234437818,6133.166666666667,6173.819383472689,6440.833333333333,6521.537458946016,7302.0,7182.809161097145,8536.770833333334,8202.82423585729,49.75469237261121,-55.4571969801691,-71.24219871120783,15.785001731038733,6252.328569781614,6004.5,5756.671430218386,74.50313701679818,64.6085896916953,2059316.0,49.306324807286,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,5860.0,5955.0,6222.5,6320.0,6410.0,72.7893738140418,8943.315051884849,140.99554183615734,21.972561923672675,6053.333333333333,6096.666666666666,5986.666666666666,6163.333333333333,5943.333333333333,27667.6,165.485068
2025-04-17,6030.0,6120.0,5950.0,6110.0,37949.0,1.3266998341625207,231.86839,2533370,1622620,-53769670,49613680,419,266,-8812,8127,6030.0,6028.976688891653,6003.5,6015.648926396121,6128.666666666667,6171.726944670306,6426.166666666667,6514.735186897322,7292.166666666667,7173.906180507127,8531.9375,8194.122263982623,54.10682769527727,-40.55879512133288,-65.10551799323284,24.54672287189996,6249.449181742896,6003.5,5757.550818257104,84.79107312440641,74.98749020493096,2097265.0,57.18320822555083,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,5860.0,5950.0,6225.0,6320.0,6430.0,79.71849008317372,8940.961819391487,143.0672888478604,21.490356322644118,6060.0,6170.0,6000.0,6230.0,5890.0,28796.8,173.99963
2025-04-18,6120.0,6200.0,6050.0,6180.0,34863.0,1.1456628477905073,215.45334,-862620,0,-70256580,71119200,-137,0,-11460,11597,6078.0,6079.317792594436,6008.0,6031.301409596491,6125.333333333333,6171.998192386033,6414.0,6509.202373890755,7281.666666666667,7165.657996436528,8527.25,8185.747535234254,57.56998930605156,-22.840003976987646,-56.6524151899838,33.81241121299615,6263.233226677093,6008.0,5752.766773322907,91.45773979107308,83.58398331075922,2132128.0,65.69146249945128,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,5900.0,5930.0,6220.0,6320.0,6480.0,126.39236732259985,8938.856763940348,143.56248250158464,20.238688569908923,6143.333333333333,6236.666666666666,6086.666666666666,6293.333333333333,5993.333333333333,31823.0,193.648682
2025-04-21,6190.0,6250.0,6140.0,6150.0,48772.0,-0.48543689320388345,299.9478,717030,6174260,-98867545,91976255,121,1000,-16019,14898,6106.0,6102.878528396291,6009.5,6042.606037253968,6122.166666666667,6171.276940176655,6401.666666666667,6503.265144570246,7271.291666666667,7157.229299370665,8522.604166666666,8177.282888518103,55.63240584144009,-11.090637650483586,-47.54005968208376,36.44942203160017,6267.6840428841415,6009.5,5751.3159571158585,93.11965811965808,89.78949034504586,2083356.0,67.78548758781787,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,5925.0,5930.0,6220.0,6320.0,6600.0,133.44352617079917,8935.885288270325,141.16516232290002,18.967828548356636,6180.0,6220.0,6110.0,6290.0,6070.0,37243.6,227.59210399999998
